date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time,issue_type,severity
2022-07-13,2022,7,69959,Pulse1_Total,captis_pulse,kuluin,residential,5555401.0,231475.04166666666,231613.0,231360.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1660522,Pulse1_Total,captis_pulse,maroochydore,residential,1905088.0,112064.0,112153.0,112050.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,1660522,Pulse1_Total,captis_pulse,maroochydore,residential,2808125.0,112325.0,112450.0,112189.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,257640,Pulse1_Total,captis_pulse,maroochydore,residential,2421566.0,134531.44444444444,134608.0,134506.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,257640,Pulse1_Total,captis_pulse,maroochydore,residential,3099499.0,134760.8260869565,134857.0,134608.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,45121593,Pulse1_Total,captis_pulse,mountain creek,residential,1679971.0,93331.72222222222,93534.0,93295.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,45121593,Pulse1_Total,captis_pulse,mountain creek,residential,2620622.0,93593.64285714286,93703.0,93534.0,28,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61901204,Pulse1_Total,captis_pulse,buderim,residential,693949.0,43371.8125,43384.0,43368.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61901204,Pulse1_Total,captis_pulse,buderim,residential,1041940.0,43414.166666666664,43439.0,43385.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,66218035,Pulse1_Total,captis_pulse,buderim,residential,991720.0,58336.470588235294,58365.0,58327.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,66218035,Pulse1_Total,captis_pulse,buderim,residential,1462917.0,58516.68,58744.0,58365.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60854678,Pulse1_Total,captis_pulse,buderim,residential,1117028.0,69814.25,70192.0,69640.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60854678,Pulse1_Total,captis_pulse,buderim,residential,1615676.0,70246.78260869565,70331.0,70192.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61287576,Pulse1_Total,captis_pulse,buderim,residential,198324.0,11018.0,11018.0,11018.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61287576,Pulse1_Total,captis_pulse,buderim,residential,264432.0,11018.0,11018.0,11018.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,46311766,Pulse1_Total,captis_pulse,maroochydore,residential,3131570.0,184210.0,184210.0,184210.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,46311766,Pulse1_Total,captis_pulse,maroochydore,residential,4421040.0,184210.0,184210.0,184210.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,83295,Pulse1_Total,captis_pulse,kuluin,residential,1679520.0,98795.29411764706,98846.0,98770.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,83295,Pulse1_Total,captis_pulse,kuluin,residential,2373412.0,98892.16666666667,98955.0,98850.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60192805,Pulse1_Total,captis_pulse,buderim,residential,1100790.0,73386.0,73386.0,73386.0,15,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60192805,Pulse1_Total,captis_pulse,buderim,residential,1761264.0,73386.0,73386.0,73386.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,64276723,Battery,captis_pulse,buderim,residential,1.584,1.584,1.584,1.584,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-12,2022,7,64629951,Pulse1_Total,captis_pulse,maroochydore,residential,6750500.0,321452.38095238095,322200.0,321290.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,64629951,Pulse1_Total,captis_pulse,maroochydore,residential,8072150.0,322886.0,323660.0,322430.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9343438,Pulse1_Total,captis_pulse,maroochydore,residential,1509122.0,88771.88235294117,88965.0,88732.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,9343438,Pulse1_Total,captis_pulse,maroochydore,residential,2136630.0,89026.25,89085.0,88977.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,279744,Pulse1_Total,captis_pulse,buderim,residential,2040406.0,113355.88888888889,113388.0,113338.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,279744,Pulse1_Total,captis_pulse,buderim,residential,2608730.0,113423.04347826086,113460.0,113389.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,292072,Pulse1_Total,captis_pulse,buderim,residential,4973512.0,331567.4666666667,332042.0,331375.0,15,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,292072,Pulse1_Total,captis_pulse,buderim,residential,8643144.0,332428.6153846154,332685.0,332185.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,612731,Pulse1_Total,captis_pulse,kuluin,residential,3801036.0,223590.35294117648,223652.0,223571.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,612731,Pulse1_Total,captis_pulse,kuluin,residential,5145154.0,223702.34782608695,223736.0,223656.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9354863,Pulse1_Total,captis_pulse,maroochydore,residential,4953521.0,291383.5882352941,291466.0,291286.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,9354863,Pulse1_Total,captis_pulse,maroochydore,residential,6713205.0,291878.47826086957,291991.0,291515.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,96372,Pulse1_Total,captis_pulse,buderim,residential,2601819.0,153048.17647058822,153115.0,153033.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,96372,Pulse1_Total,captis_pulse,buderim,residential,3827881.0,153115.24,153116.0,153115.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,10575,Pulse1_Total,captis_pulse,buderim,residential,5108917.0,300524.5294117647,300670.0,300424.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,10575,Pulse1_Total,captis_pulse,buderim,residential,7222309.0,300929.5416666667,301174.0,300684.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1651160,Pulse1_Total,captis_pulse,maroochydore,residential,2305982.0,135646.0,135729.0,135634.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,1651160,Battery,captis_pulse,maroochydore,residential,2.121,2.121,2.121,2.121,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,1651160,Pulse1_Total,captis_pulse,maroochydore,residential,3259635.0,135818.125,135848.0,135795.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61624387,Pulse1_Total,captis_pulse,buderim,residential,1863059.0,88717.09523809524,88766.0,88689.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61624387,Pulse1_Total,captis_pulse,buderim,residential,2135003.0,88958.45833333333,89184.0,88826.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,81968505,Pulse1_Total,captis_pulse,maroochydore,residential,1.7669341E7,929965.3157894737,930444.0,929774.0,19,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,81968505,Pulse1_Total,captis_pulse,maroochydore,residential,8376771.0,930752.3333333334,930799.0,930594.0,9,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,272043,Pulse1_Total,captis_pulse,kuluin,residential,3449813.0,191656.27777777778,191684.0,191637.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,272043,Pulse1_Total,captis_pulse,kuluin,residential,4410398.0,191756.4347826087,191902.0,191684.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,99872,Pulse1_Total,captis_pulse,buderim,residential,5101252.0,318828.25,318909.0,318780.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,99872,Pulse1_Total,captis_pulse,buderim,residential,7338142.0,319049.652173913,319281.0,318909.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,308305,Pulse1_Total,captis_pulse,buderim,residential,4982108.0,311381.75,311482.0,311323.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,308305,Pulse1_Total,captis_pulse,buderim,residential,7168512.0,311674.4347826087,311918.0,311483.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60223867,Pulse1_Total,captis_pulse,buderim,residential,1247016.0,69278.66666666667,69438.0,69258.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60223867,Pulse1_Total,captis_pulse,buderim,residential,1809432.0,69593.53846153847,69728.0,69440.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,62318329,Pulse1_Total,captis_pulse,buderim,residential,1048726.0,61689.76470588235,61721.0,61673.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,62318329,Pulse1_Total,captis_pulse,buderim,residential,1484541.0,61855.875,61906.0,61729.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,8988517,Pulse1_Total,captis_pulse,maroochydore,residential,4004833.0,250302.0625,250589.0,250247.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,8988517,Pulse1_Total,captis_pulse,maroochydore,residential,6267359.0,250694.36,250834.0,250589.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,2506,Pulse1_Total,captis_pulse,buderim,residential,9657804.0,536544.6666666666,536841.0,536452.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,2506,Pulse1_Total,captis_pulse,buderim,residential,1.3422229E7,536889.16,536914.0,536858.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,737572,Pulse1_Total,captis_pulse,buderim,residential,1.1972224E7,704248.4705882353,704384.0,704190.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,737572,Pulse1_Total,captis_pulse,buderim,residential,1.6908403E7,704516.7916666666,704572.0,704410.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,8978099,Pulse1_Total,captis_pulse,maroochydore,residential,3827695.0,239230.9375,239291.0,239202.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,8978099,Pulse1_Total,captis_pulse,maroochydore,residential,5744743.0,239364.29166666666,239498.0,239292.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,21264757,Pulse1_Total,captis_pulse,samford village,non-residential,8728599.0,513447.0,513447.0,513447.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,21264757,Pulse1_Total,captis_pulse,samford village,non-residential,1.2836175E7,513447.0,513447.0,513447.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,2894693,Pulse1_Total,captis_pulse,maroochydore,residential,1679804.0,98812.0,98812.0,98812.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,2894693,Pulse1_Total,captis_pulse,maroochydore,residential,2373271.0,98886.29166666667,99008.0,98812.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,299643,Pulse1_Total,captis_pulse,buderim,residential,2150216.0,134388.5,134420.0,134370.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,299643,Pulse1_Total,captis_pulse,buderim,residential,3362442.0,134497.68,134580.0,134441.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,586813,Pulse1_Total,captis_pulse,kuluin,residential,1.2109055E7,672725.2777777778,673162.0,672648.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,586813,Pulse1_Total,captis_pulse,kuluin,residential,1.548927E7,673446.5217391305,673502.0,673409.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,8984150,Pulse1_Total,captis_pulse,maroochydore,residential,1263865.0,70214.72222222222,70459.0,70145.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,8984150,Battery,captis_pulse,maroochydore,residential,1.904,1.904,1.904,1.904,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,8984150,Pulse1_Total,captis_pulse,maroochydore,residential,1624909.0,70648.21739130435,70786.0,70544.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,66204030,Pulse1_Total,captis_pulse,buderim,residential,404377.0,23786.882352941175,23843.0,23774.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,66204030,Pulse1_Total,captis_pulse,buderim,residential,572569.0,23857.041666666668,23871.0,23843.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,96746,Pulse1_Total,captis_pulse,kuluin,residential,3122339.0,195146.1875,195231.0,195113.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,96746,Pulse1_Total,captis_pulse,kuluin,residential,4880996.0,195239.84,195242.0,195233.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,471,Pulse1_Total,captis_pulse,maroochydore,residential,8305496.0,395499.8095238095,395559.0,395475.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,471,Pulse1_Total,captis_pulse,maroochydore,residential,9495738.0,395655.75,395755.0,395559.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,568024,Pulse1_Total,captis_pulse,buderim,residential,9633753.0,458750.14285714284,458933.0,458685.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,568024,Pulse1_Total,captis_pulse,buderim,residential,1.0559769E7,459120.39130434784,459300.0,458938.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,60467334,Pulse1_Total,captis_pulse,buderim,residential,403424.0,23730.823529411766,23747.0,23723.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,60467334,Pulse1_Total,captis_pulse,buderim,residential,594835.0,23793.4,23851.0,23761.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,62367444,Pulse1_Total,captis_pulse,buderim,residential,511792.0,28432.88888888889,28452.0,28417.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,62367444,Pulse1_Total,captis_pulse,buderim,residential,655175.0,28485.869565217392,28527.0,28465.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,338415,Pulse1_Total,captis_pulse,buderim,residential,4220673.0,234481.83333333334,234629.0,234430.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,338415,Battery,captis_pulse,buderim,residential,1.812,1.812,1.812,1.812,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-13,2022,7,338415,Pulse1_Total,captis_pulse,buderim,residential,5634275.0,234761.45833333334,234821.0,234672.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61144934,Pulse1_Total,captis_pulse,buderim,residential,1764721.0,98040.05555555556,98214.0,98005.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61144934,Pulse1_Total,captis_pulse,buderim,residential,2555915.0,98304.42307692308,98447.0,98243.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9329977,Pulse1_Total,captis_pulse,maroochydore,residential,6591887.0,313899.38095238095,314072.0,313816.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,9329977,Pulse1_Total,captis_pulse,maroochydore,residential,8166857.0,314109.8846153846,314245.0,314075.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61144935,Pulse1_Total,captis_pulse,buderim,residential,1462401.0,86023.58823529411,86150.0,85974.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61144935,Pulse1_Total,captis_pulse,buderim,residential,1901852.0,86447.81818181818,86669.0,86185.0,22,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61568397,Pulse1_Total,captis_pulse,buderim,residential,325453.0,17129.105263157893,17134.0,17128.0,19,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61568397,Pulse1_Total,captis_pulse,buderim,residential,480037.0,17144.178571428572,17210.0,17134.0,28,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,73103,Pulse1_Total,captis_pulse,buderim,residential,4352869.0,256051.11764705883,256052.0,256051.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,73103,Pulse1_Total,captis_pulse,buderim,residential,6145293.0,256053.875,256055.0,256052.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61162518,Battery,captis_pulse,buderim,residential,1.927,1.927,1.927,1.927,1,2025-12-23T13:39:34.573Z,LOW_BATTERY,CRITICAL
2022-07-12,2022,7,286914,Pulse1_Total,captis_pulse,buderim,residential,1478982.0,86998.94117647059,87031.0,86990.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,286914,Pulse1_Total,captis_pulse,buderim,residential,2091623.0,87150.95833333333,87195.0,87031.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,34593438,Pulse1_Total,captis_pulse,maroochydore,non-residential,4297490.0,252793.5294117647,253380.0,252330.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,34593438,Pulse1_Total,captis_pulse,maroochydore,non-residential,5833540.0,253632.1739130435,253730.0,253410.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,52530,Pulse1_Total,captis_pulse,maroochydore,residential,3833108.0,225476.9411764706,225575.0,225453.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,52530,Pulse1_Total,captis_pulse,maroochydore,residential,5418845.0,225785.20833333334,225949.0,225584.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,598512,Pulse1_Total,captis_pulse,buderim,residential,5877461.0,345733.0,346091.0,345619.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,598512,Pulse1_Total,captis_pulse,buderim,residential,7961184.0,346138.4347826087,346203.0,346091.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61160187,Pulse1_Total,captis_pulse,buderim,residential,459251.0,30616.733333333334,30663.0,30582.0,15,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61160187,Pulse1_Total,captis_pulse,buderim,residential,706147.0,30702.043478260868,30728.0,30663.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,102788,Pulse1_Total,captis_pulse,maroochydore,residential,2457576.0,153598.5,153724.0,153579.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,102788,Pulse1_Total,captis_pulse,maroochydore,residential,1691036.0,153730.54545454544,153740.0,153724.0,11,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,593842,Pulse1_Total,captis_pulse,buderim,residential,5301360.0,311844.70588235295,311993.0,311802.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,593842,Pulse1_Total,captis_pulse,buderim,residential,7182630.0,312288.26086956525,312433.0,312071.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,514161,Pulse1_Total,captis_pulse,buderim,residential,2972892.0,174876.0,174876.0,174876.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,514161,Pulse1_Total,captis_pulse,buderim,residential,4197024.0,174876.0,174876.0,174876.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61158881,Pulse1_Total,captis_pulse,buderim,residential,531370.0,29520.555555555555,29552.0,29516.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61158881,Pulse1_Total,captis_pulse,buderim,residential,832979.0,29749.25,29782.0,29637.0,28,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9345751,Pulse1_Total,captis_pulse,maroochydore,residential,1807958.0,106350.4705882353,106496.0,106226.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,9345751,Pulse1_Total,captis_pulse,maroochydore,residential,2665423.0,106616.92,106813.0,106497.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,2266,Pulse1_Total,captis_pulse,maroochydore,residential,2212591.0,158042.2142857143,158048.0,158035.0,14,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,2266,Pulse1_Total,captis_pulse,maroochydore,residential,3793669.0,158069.54166666666,158092.0,158058.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,53973,Pulse1_Total,captis_pulse,buderim,residential,7316080.0,385056.84210526315,385162.0,385010.0,19,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,53973,Pulse1_Total,captis_pulse,buderim,residential,1.0788174E7,385291.9285714286,385497.0,385164.0,28,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61144932,Pulse1_Total,captis_pulse,buderim,residential,234603.0,13033.5,13072.0,13000.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61144932,Pulse1_Total,captis_pulse,buderim,residential,300656.0,13072.0,13072.0,13072.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9025556,Pulse1_Total,captis_pulse,maroochydore,residential,2739706.0,161159.17647058822,161199.0,161133.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,9025556,Pulse1_Total,captis_pulse,maroochydore,residential,4036628.0,161465.12,161632.0,161199.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,9026565,Pulse1_Total,captis_pulse,maroochydore,residential,588207.0,98034.5,98037.0,98034.0,6,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,45136724,Pulse1_Total,captis_pulse,mountain creek,residential,1170012.0,68824.23529411765,68868.0,68800.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,45136724,Pulse1_Total,captis_pulse,mountain creek,residential,1724291.0,68971.64,69105.0,68870.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61185644,Pulse1_Total,captis_pulse,buderim,residential,468859.0,27579.941176470587,27614.0,27566.0,17,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61185644,Pulse1_Total,captis_pulse,buderim,residential,636343.0,27667.08695652174,27716.0,27614.0,23,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,45134455,Pulse1_Total,captis_pulse,mountain creek,residential,1129236.0,70577.25,70593.0,70568.0,16,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,45134455,Pulse1_Total,captis_pulse,mountain creek,residential,1695739.0,70655.79166666667,70774.0,70599.0,24,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61562256,Pulse1_Total,captis_pulse,buderim,residential,2774676.0,132127.42857142858,132271.0,132054.0,21,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61562256,Pulse1_Total,captis_pulse,buderim,residential,3446107.0,132542.57692307694,132688.0,132326.0,26,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-12,2022,7,61202339,Pulse1_Total,captis_pulse,buderim,residential,76068.0,4226.0,4235.0,4223.0,18,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
2022-07-13,2022,7,61202339,Pulse1_Total,captis_pulse,buderim,residential,106044.0,4241.76,4247.0,4237.0,25,2025-12-23T13:39:34.573Z,HIGH_CONSUMPTION,WARNING
