managedObjects_id,Meter Type,Suburb,Postcode,Usage Type
22724132,c8y_lwm2m,BUDERIM,4556,Residential
22724166,c8y_lwm2m,BUDERIM,4556,Residential
22724058,c8y_lwm2m,BUDERIM,4556,Residential
22724030,c8y_lwm2m,BUDERIM,4556,Residential
22724018,c8y_lwm2m,BUDERIM,4556,Residential
22724098,c8y_lwm2m,BUDERIM,4556,Residential
22724017,c8y_lwm2m,BUDERIM,4556,Residential
22724039,c8y_lwm2m,BUDERIM,4556,Residential
22724060,c8y_lwm2m,BUDERIM,4556,Residential
22724020,c8y_lwm2m,BUDERIM,4556,Residential
22724024,c8y_lwm2m,BUDERIM,4556,Residential
22724068,c8y_lwm2m,BUDERIM,4556,Residential
22723869,c8y_lwm2m,BUDERIM,4556,Residential
22722942,c8y_lwm2m,BUDERIM,4556,Residential
22723047,c8y_lwm2m,BUDERIM,4556,Residential
22722695,c8y_lwm2m,BUDERIM,4556,Residential
22723002,c8y_lwm2m,BUDERIM,4556,Residential
22722973,c8y_lwm2m,BUDERIM,4556,Residential
22722696,c8y_lwm2m,BUDERIM,4556,Residential
22723049,c8y_lwm2m,BUDERIM,4556,Residential
22722622,c8y_lwm2m,BUDERIM,4556,Residential
22723893,c8y_lwm2m,BUDERIM,4556,Residential
22723044,c8y_lwm2m,BUDERIM,4556,Residential
22722971,c8y_lwm2m,BUDERIM,4556,Residential
22723584,c8y_lwm2m,BUDERIM,4556,Residential
22722922,c8y_lwm2m,BUDERIM,4556,Residential
22723895,c8y_lwm2m,BUDERIM,4556,Residential
22722968,c8y_lwm2m,BUDERIM,4556,Residential
22722966,c8y_lwm2m,BUDERIM,4556,Residential
29531101,c8y_lwm2m,BUDERIM,4556,Residential
22722967,c8y_lwm2m,BUDERIM,4556,Residential
22723868,c8y_lwm2m,BUDERIM,4556,Residential
22723668,c8y_lwm2m,BUDERIM,4556,Residential
22722969,c8y_lwm2m,BUDERIM,4556,Residential
22723892,c8y_lwm2m,BUDERIM,4556,Residential
22723781,c8y_lwm2m,BUDERIM,4556,Residential
29531116,c8y_lwm2m,BUDERIM,4556,Residential
29531103,c8y_lwm2m,BUDERIM,4556,Residential
29531114,c8y_lwm2m,BUDERIM,4556,Residential
29531047,c8y_lwm2m,BUDERIM,4556,Residential
29531078,c8y_lwm2m,BUDERIM,4556,Residential
29531115,c8y_lwm2m,BUDERIM,4556,Residential
29531012,c8y_lwm2m,BUDERIM,4556,Residential
29531054,c8y_lwm2m,BUDERIM,4556,Residential
29531062,c8y_lwm2m,BUDERIM,4556,Residential
22724257,c8y_lwm2m,BUDERIM,4556,Residential
29531015,c8y_lwm2m,BUDERIM,4556,Residential
22724003,c8y_lwm2m,BUDERIM,4556,Residential
22724004,c8y_lwm2m,BUDERIM,4556,Residential
22724001,c8y_lwm2m,BUDERIM,4556,Residential
22724064,c8y_lwm2m,BUDERIM,4556,Residential
22724239,c8y_lwm2m,BUDERIM,4556,Residential
22724023,c8y_lwm2m,BUDERIM,4556,Residential
22724240,c8y_lwm2m,BUDERIM,4556,Residential
71786528,c8y_lwm2m,BUDERIM,4556,Residential
29531161,c8y_lwm2m,BUDERIM,4556,Residential
22724236,c8y_lwm2m,BUDERIM,4556,Residential
29531193,c8y_lwm2m,BUDERIM,4556,Residential
22724063,c8y_lwm2m,BUDERIM,4556,Residential
22724061,c8y_lwm2m,BUDERIM,4556,Residential
22723190,c8y_lwm2m,BUDERIM,4556,Residential
22723192,c8y_lwm2m,BUDERIM,4556,Residential
29531192,c8y_lwm2m,BUDERIM,4556,Residential
77759547,c8y_lwm2m,BUDERIM,4556,Residential
22723030,c8y_lwm2m,BUDERIM,4556,Residential
22723031,c8y_lwm2m,BUDERIM,4556,Residential
22723191,c8y_lwm2m,BUDERIM,4556,Residential
77759541,c8y_lwm2m,BUDERIM,4556,Residential
22723189,c8y_lwm2m,BUDERIM,4556,Residential
22723188,c8y_lwm2m,BUDERIM,4556,Residential
22723585,c8y_lwm2m,BUDERIM,4556,Residential
22723516,c8y_lwm2m,BUDERIM,4556,Residential
77759540,c8y_lwm2m,BUDERIM,4556,Residential
77759532,c8y_lwm2m,BUDERIM,4556,Residential
77759546,c8y_lwm2m,BUDERIM,4556,Residential
77759543,c8y_lwm2m,BUDERIM,4556,Residential
77759545,c8y_lwm2m,BUDERIM,4556,Residential
22724142,c8y_lwm2m,BUDERIM,4556,Residential
66556974,captis_pulse,BUDERIM,4556,Residential
67715163,captis_pulse,BUDERIM,4556,Residential
67714898,captis_pulse,BUDERIM,4556,Residential
61182091,captis_pulse,BUDERIM,4556,Residential
61237814,captis_pulse,BUDERIM,4556,Residential
22724212,c8y_lwm2m,BUDERIM,4556,Residential
22724178,c8y_lwm2m,BUDERIM,4556,Residential
61236482,captis_pulse,BUDERIM,4556,Residential
22724267,c8y_lwm2m,BUDERIM,4556,Residential
61624387,captis_pulse,BUDERIM,4556,Residential
60623798,captis_pulse,BUDERIM,4556,Residential
61572148,captis_pulse,BUDERIM,4556,Residential
61148208,captis_pulse,BUDERIM,4556,Residential
61145685,captis_pulse,BUDERIM,4556,Residential
22724161,c8y_lwm2m,BUDERIM,4556,Residential
61202339,captis_pulse,BUDERIM,4556,Residential
22724184,c8y_lwm2m,BUDERIM,4556,Residential
22724226,c8y_lwm2m,BUDERIM,4556,Residential
22724246,c8y_lwm2m,BUDERIM,4556,Residential
66218035,captis_pulse,BUDERIM,4556,Residential
22724250,c8y_lwm2m,BUDERIM,4556,Residential
22724109,c8y_lwm2m,BUDERIM,4556,Residential
22724245,c8y_lwm2m,BUDERIM,4556,Residential
22724248,c8y_lwm2m,BUDERIM,4556,Residential
66218034,captis_pulse,BUDERIM,4556,Residential
22724193,c8y_lwm2m,BUDERIM,4556,Residential
66218101,captis_pulse,BUDERIM,4556,Residential
22724150,c8y_lwm2m,BUDERIM,4556,Residential
22724176,c8y_lwm2m,BUDERIM,4556,Residential
67715903,captis_pulse,BUDERIM,4556,Residential
67715754,captis_pulse,BUDERIM,4556,Residential
67715869,captis_pulse,BUDERIM,4556,Residential
67716197,captis_pulse,BUDERIM,4556,Residential
67715036,captis_pulse,BUDERIM,4556,Residential
22724223,c8y_lwm2m,BUDERIM,4556,Residential
61163496,captis_pulse,BUDERIM,4556,Residential
63067285,captis_pulse,BUDERIM,4556,Residential
61160093,captis_pulse,BUDERIM,4556,Residential
61196888,captis_pulse,BUDERIM,4556,Residential
61160187,captis_pulse,BUDERIM,4556,Residential
61246384,captis_pulse,BUDERIM,4556,Residential
66214272,captis_pulse,BUDERIM,4556,Residential
66214206,captis_pulse,BUDERIM,4556,Residential
66213456,captis_pulse,BUDERIM,4556,Residential
62508176,captis_pulse,BUDERIM,4556,Residential
62364130,captis_pulse,BUDERIM,4556,Residential
61217696,captis_pulse,BUDERIM,4556,Residential
22724099,c8y_lwm2m,BUDERIM,4556,Residential
66202781,captis_pulse,BUDERIM,4556,Residential
22724154,c8y_lwm2m,BUDERIM,4556,Residential
61298826,captis_pulse,BUDERIM,4556,Residential
22724097,c8y_lwm2m,BUDERIM,4556,Residential
62120103,captis_pulse,BUDERIM,4556,Residential
22724256,c8y_lwm2m,BUDERIM,4556,Residential
61217785,captis_pulse,BUDERIM,4556,Residential
62364325,captis_pulse,BUDERIM,4556,Residential
62366320,captis_pulse,BUDERIM,4556,Residential
61184899,captis_pulse,BUDERIM,4556,Residential
61223688,captis_pulse,BUDERIM,4556,Residential
22724201,c8y_lwm2m,BUDERIM,4556,Residential
62365672,captis_pulse,BUDERIM,4556,Residential
62419764,captis_pulse,BUDERIM,4556,Residential
61230127,captis_pulse,BUDERIM,4556,Residential
22724204,c8y_lwm2m,BUDERIM,4556,Residential
61220996,captis_pulse,BUDERIM,4556,Residential
22724217,c8y_lwm2m,BUDERIM,4556,Residential
62367082,captis_pulse,BUDERIM,4556,Residential
61287576,captis_pulse,BUDERIM,4556,Residential
61580614,captis_pulse,BUDERIM,4556,Residential
61319259,captis_pulse,BUDERIM,4556,Residential
61207791,captis_pulse,BUDERIM,4556,Residential
22724100,c8y_lwm2m,BUDERIM,4556,Residential
62293883,captis_pulse,BUDERIM,4556,Residential
61572288,captis_pulse,BUDERIM,4556,Residential
22724189,c8y_lwm2m,BUDERIM,4556,Residential
61643063,captis_pulse,BUDERIM,4556,Residential
61285491,captis_pulse,BUDERIM,4556,Residential
61200816,captis_pulse,BUDERIM,4556,Residential
61347246,captis_pulse,BUDERIM,4556,Residential
61165097,captis_pulse,BUDERIM,4556,Residential
61362056,captis_pulse,BUDERIM,4556,Residential
61234120,captis_pulse,BUDERIM,4556,Residential
61234352,captis_pulse,BUDERIM,4556,Residential
22724015,c8y_lwm2m,BUDERIM,4556,Residential
61570869,captis_pulse,BUDERIM,4556,Residential
61233611,captis_pulse,BUDERIM,4556,Residential
22724093,c8y_lwm2m,BUDERIM,4556,Residential
66208682,captis_pulse,BUDERIM,4556,Residential
66212018,captis_pulse,BUDERIM,4556,Residential
66208658,captis_pulse,BUDERIM,4556,Residential
22724083,c8y_lwm2m,BUDERIM,4556,Residential
22724025,c8y_lwm2m,BUDERIM,4556,Residential
61207508,captis_pulse,BUDERIM,4556,Residential
22724136,c8y_lwm2m,BUDERIM,4556,Residential
66204030,captis_pulse,BUDERIM,4556,Residential
61201153,captis_pulse,BUDERIM,4556,Residential
22724108,c8y_lwm2m,BUDERIM,4556,Residential
22724120,c8y_lwm2m,BUDERIM,4556,Residential
22724265,c8y_lwm2m,BUDERIM,4556,Residential
60962387,captis_pulse,BUDERIM,4556,Residential
22724214,c8y_lwm2m,BUDERIM,4556,Residential
22724197,c8y_lwm2m,BUDERIM,4556,Residential
61182030,captis_pulse,BUDERIM,4556,Residential
62305818,captis_pulse,BUDERIM,4556,Residential
61276713,captis_pulse,BUDERIM,4556,Residential
61269702,captis_pulse,BUDERIM,4556,Residential
60444340,captis_pulse,BUDERIM,4556,Residential
61278924,captis_pulse,BUDERIM,4556,Residential
61291346,captis_pulse,BUDERIM,4556,Residential
61489954,captis_pulse,BUDERIM,4556,Residential
60194044,captis_pulse,BUDERIM,4556,Residential
60192826,captis_pulse,BUDERIM,4556,Residential
60192876,captis_pulse,BUDERIM,4556,Residential
60252149,captis_pulse,BUDERIM,4556,Residential
60193575,captis_pulse,BUDERIM,4556,Residential
60193437,captis_pulse,BUDERIM,4556,Residential
60192805,captis_pulse,BUDERIM,4556,Residential
22724066,c8y_lwm2m,BUDERIM,4556,Residential
60193159,captis_pulse,BUDERIM,4556,Residential
22724110,c8y_lwm2m,BUDERIM,4556,Residential
22724111,c8y_lwm2m,BUDERIM,4556,Residential
60192782,captis_pulse,BUDERIM,4556,Residential
60193546,captis_pulse,BUDERIM,4556,Residential
60483133,captis_pulse,BUDERIM,4556,Residential
60233046,captis_pulse,BUDERIM,4556,Residential
60449358,captis_pulse,BUDERIM,4556,Residential
22724232,c8y_lwm2m,BUDERIM,4556,Residential
22724038,c8y_lwm2m,BUDERIM,4556,Residential
60194062,captis_pulse,BUDERIM,4556,Residential
22724006,c8y_lwm2m,BUDERIM,4556,Residential
60380448,captis_pulse,BUDERIM,4556,Residential
22724081,c8y_lwm2m,BUDERIM,4556,Residential
60995980,captis_pulse,BUDERIM,4556,Residential
60192786,captis_pulse,BUDERIM,4556,Residential
60193584,captis_pulse,BUDERIM,4556,Residential
60407325,captis_pulse,BUDERIM,4556,Residential
60380262,captis_pulse,BUDERIM,4556,Residential
60194445,captis_pulse,BUDERIM,4556,Residential
60467334,captis_pulse,BUDERIM,4556,Residential
60421137,captis_pulse,BUDERIM,4556,Residential
60255908,captis_pulse,BUDERIM,4556,Residential
60563688,captis_pulse,BUDERIM,4556,Residential
60192783,captis_pulse,BUDERIM,4556,Residential
60223975,captis_pulse,BUDERIM,4556,Residential
60225555,captis_pulse,BUDERIM,4556,Residential
60259739,captis_pulse,BUDERIM,4556,Residential
22724225,c8y_lwm2m,BUDERIM,4556,Residential
60255447,captis_pulse,BUDERIM,4556,Residential
60380381,captis_pulse,BUDERIM,4556,Residential
60192846,captis_pulse,BUDERIM,4556,Residential
60194288,captis_pulse,BUDERIM,4556,Residential
60257041,captis_pulse,BUDERIM,4556,Residential
60192837,captis_pulse,BUDERIM,4556,Residential
60223933,captis_pulse,BUDERIM,4556,Residential
60192856,captis_pulse,BUDERIM,4556,Residential
60223867,captis_pulse,BUDERIM,4556,Residential
60193498,captis_pulse,BUDERIM,4556,Residential
60223987,captis_pulse,BUDERIM,4556,Residential
60223976,captis_pulse,BUDERIM,4556,Residential
60218178,captis_pulse,BUDERIM,4556,Residential
60218000,captis_pulse,BUDERIM,4556,Residential
60219035,captis_pulse,BUDERIM,4556,Residential
60218899,captis_pulse,BUDERIM,4556,Residential
60192780,captis_pulse,BUDERIM,4556,Residential
60218952,captis_pulse,BUDERIM,4556,Residential
60219392,captis_pulse,BUDERIM,4556,Residential
60218664,captis_pulse,BUDERIM,4556,Residential
60192816,captis_pulse,BUDERIM,4556,Residential
60218168,captis_pulse,BUDERIM,4556,Residential
22724194,c8y_lwm2m,BUDERIM,4556,Residential
60194181,captis_pulse,BUDERIM,4556,Residential
60192781,captis_pulse,BUDERIM,4556,Residential
60375596,captis_pulse,BUDERIM,4556,Residential
22724196,c8y_lwm2m,BUDERIM,4556,Residential
60194007,captis_pulse,BUDERIM,4556,Residential
60380115,captis_pulse,BUDERIM,4556,Residential
22724167,c8y_lwm2m,BUDERIM,4556,Residential
22724187,c8y_lwm2m,BUDERIM,4556,Residential
22724207,c8y_lwm2m,BUDERIM,4556,Residential
61165348,captis_pulse,BUDERIM,4556,Residential
61208077,captis_pulse,BUDERIM,4556,Residential
22724206,c8y_lwm2m,BUDERIM,4556,Residential
22724210,c8y_lwm2m,BUDERIM,4556,Residential
61165823,captis_pulse,BUDERIM,4556,Residential
61197902,captis_pulse,BUDERIM,4556,Residential
61182491,captis_pulse,BUDERIM,4556,Residential
61202132,captis_pulse,BUDERIM,4556,Residential
61231936,captis_pulse,BUDERIM,4556,Residential
61235970,captis_pulse,BUDERIM,4556,Residential
61240528,captis_pulse,BUDERIM,4556,Residential
22724179,c8y_lwm2m,BUDERIM,4556,Residential
61149604,captis_pulse,BUDERIM,4556,Residential
61246975,captis_pulse,BUDERIM,4556,Residential
61233966,captis_pulse,BUDERIM,4556,Residential
22724126,c8y_lwm2m,BUDERIM,4556,Residential
60449965,captis_pulse,BUDERIM,4556,Residential
61144935,captis_pulse,BUDERIM,4556,Residential
61145337,captis_pulse,BUDERIM,4556,Residential
60456726,captis_pulse,BUDERIM,4556,Residential
22724200,c8y_lwm2m,BUDERIM,4556,Residential
61144943,captis_pulse,BUDERIM,4556,Residential
22724269,c8y_lwm2m,BUDERIM,4556,Residential
61144934,captis_pulse,BUDERIM,4556,Residential
60397740,captis_pulse,BUDERIM,4556,Residential
60736179,captis_pulse,BUDERIM,4556,Residential
22724266,c8y_lwm2m,BUDERIM,4556,Residential
61243050,captis_pulse,BUDERIM,4556,Residential
22724009,c8y_lwm2m,BUDERIM,4556,Residential
61280482,captis_pulse,BUDERIM,4556,Residential
22724121,c8y_lwm2m,BUDERIM,4556,Residential
61559395,captis_pulse,BUDERIM,4556,Residential
62318329,captis_pulse,BUDERIM,4556,Residential
22724139,c8y_lwm2m,BUDERIM,4556,Residential
22724229,c8y_lwm2m,BUDERIM,4556,Residential
61294104,captis_pulse,BUDERIM,4556,Residential
22724011,c8y_lwm2m,BUDERIM,4556,Residential
61569895,captis_pulse,BUDERIM,4556,Residential
60916379,captis_pulse,BUDERIM,4556,Residential
22724274,c8y_lwm2m,BUDERIM,4556,Residential
61247543,captis_pulse,BUDERIM,4556,Residential
60398128,captis_pulse,BUDERIM,4556,Residential
62358722,captis_pulse,BUDERIM,4556,Residential
22724221,c8y_lwm2m,BUDERIM,4556,Residential
22724131,c8y_lwm2m,BUDERIM,4556,Residential
22724224,c8y_lwm2m,BUDERIM,4556,Residential
61144932,captis_pulse,BUDERIM,4556,Residential
60445998,captis_pulse,BUDERIM,4556,Residential
22724202,c8y_lwm2m,BUDERIM,4556,Residential
22724230,c8y_lwm2m,BUDERIM,4556,Residential
61194261,captis_pulse,BUDERIM,4556,Residential
61150705,captis_pulse,BUDERIM,4556,Residential
22724234,c8y_lwm2m,BUDERIM,4556,Residential
61158881,captis_pulse,BUDERIM,4556,Residential
61659557,captis_pulse,BUDERIM,4556,Residential
61663698,captis_pulse,BUDERIM,4556,Residential
60854678,captis_pulse,BUDERIM,4556,Residential
61145239,captis_pulse,BUDERIM,4556,Residential
22724173,c8y_lwm2m,BUDERIM,4556,Residential
22724156,c8y_lwm2m,BUDERIM,4556,Residential
60381125,captis_pulse,BUDERIM,4556,Residential
61144928,captis_pulse,BUDERIM,4556,Residential
22724252,c8y_lwm2m,BUDERIM,4556,Residential
61105858,captis_pulse,BUDERIM,4556,Residential
22724091,c8y_lwm2m,BUDERIM,4556,Residential
61216932,captis_pulse,BUDERIM,4556,Residential
61223017,captis_pulse,BUDERIM,4556,Residential
62309947,captis_pulse,BUDERIM,4556,Residential
61187518,captis_pulse,BUDERIM,4556,Residential
62312765,captis_pulse,BUDERIM,4556,Residential
22724243,c8y_lwm2m,BUDERIM,4556,Residential
61620881,captis_pulse,BUDERIM,4556,Non-Residential
22724205,c8y_lwm2m,BUDERIM,4556,Residential
22724263,c8y_lwm2m,BUDERIM,4556,Residential
61292036,captis_pulse,BUDERIM,4556,Residential
61202032,captis_pulse,BUDERIM,4556,Residential
61276086,captis_pulse,BUDERIM,4556,Residential
61193010,captis_pulse,BUDERIM,4556,Residential
22724188,c8y_lwm2m,BUDERIM,4556,Residential
61215978,captis_pulse,BUDERIM,4556,Residential
22724260,c8y_lwm2m,BUDERIM,4556,Residential
22724151,c8y_lwm2m,BUDERIM,4556,Residential
22724153,c8y_lwm2m,BUDERIM,4556,Residential
22724158,c8y_lwm2m,BUDERIM,4556,Residential
61331679,captis_pulse,BUDERIM,4556,Residential
22724277,c8y_lwm2m,BUDERIM,4556,Residential
60226219,captis_pulse,BUDERIM,4556,Residential
60300869,captis_pulse,BUDERIM,4556,Residential
60193616,captis_pulse,BUDERIM,4556,Residential
61044132,captis_pulse,BUDERIM,4556,Residential
61144918,captis_pulse,BUDERIM,4556,Residential
60254744,captis_pulse,BUDERIM,4556,Residential
60423641,captis_pulse,BUDERIM,4556,Residential
60453190,captis_pulse,BUDERIM,4556,Residential
60192913,captis_pulse,BUDERIM,4556,Residential
22724183,c8y_lwm2m,BUDERIM,4556,Residential
60744898,captis_pulse,BUDERIM,4556,Residential
61145390,captis_pulse,BUDERIM,4556,Residential
62314071,captis_pulse,BUDERIM,4556,Residential
61277558,captis_pulse,BUDERIM,4556,Residential
61190052,captis_pulse,BUDERIM,4556,Residential
61163143,captis_pulse,BUDERIM,4556,Residential
61207695,captis_pulse,BUDERIM,4556,Residential
61148634,captis_pulse,BUDERIM,4556,Residential
22724285,c8y_lwm2m,BUDERIM,4556,Residential
61076403,captis_pulse,BUDERIM,4556,Residential
61236077,captis_pulse,BUDERIM,4556,Residential
61901204,captis_pulse,BUDERIM,4556,Residential
61268190,captis_pulse,BUDERIM,4556,Residential
22724287,c8y_lwm2m,BUDERIM,4556,Residential
61276076,captis_pulse,BUDERIM,4556,Residential
62358710,captis_pulse,BUDERIM,4556,Residential
61562210,captis_pulse,BUDERIM,4556,Residential
61962870,captis_pulse,BUDERIM,4556,Residential
61285911,captis_pulse,BUDERIM,4556,Residential
61561873,captis_pulse,BUDERIM,4556,Residential
22724254,c8y_lwm2m,BUDERIM,4556,Residential
61274116,captis_pulse,BUDERIM,4556,Residential
22724199,c8y_lwm2m,BUDERIM,4556,Residential
61290332,captis_pulse,BUDERIM,4556,Residential
61940444,captis_pulse,BUDERIM,4556,Residential
22724114,c8y_lwm2m,BUDERIM,4556,Residential
22724259,c8y_lwm2m,BUDERIM,4556,Residential
22724129,c8y_lwm2m,BUDERIM,4556,Residential
22724262,c8y_lwm2m,BUDERIM,4556,Residential
22724228,c8y_lwm2m,BUDERIM,4556,Residential
22724159,c8y_lwm2m,BUDERIM,4556,Residential
22724157,c8y_lwm2m,BUDERIM,4556,Residential
22724149,c8y_lwm2m,BUDERIM,4556,Residential
22724145,c8y_lwm2m,BUDERIM,4556,Residential
22724203,c8y_lwm2m,BUDERIM,4556,Residential
29531066,c8y_lwm2m,BUDERIM,4556,Residential
29531030,c8y_lwm2m,BUDERIM,4556,Residential
29531018,c8y_lwm2m,BUDERIM,4556,Residential
21674201,captis_pulse,BUDERIM,4556,Non-Residential
21675518,captis_pulse,BUDERIM,4556,Non-Residential
21675467,captis_pulse,BUDERIM,4556,Non-Residential
29531059,c8y_lwm2m,BUDERIM,4556,Residential
29531069,c8y_lwm2m,BUDERIM,4556,Residential
29531107,c8y_lwm2m,BUDERIM,4556,Residential
29531085,c8y_lwm2m,BUDERIM,4556,Residential
29531110,c8y_lwm2m,BUDERIM,4556,Residential
29531086,c8y_lwm2m,BUDERIM,4556,Residential
29531013,c8y_lwm2m,BUDERIM,4556,Residential
29531100,c8y_lwm2m,BUDERIM,4556,Residential
29531119,c8y_lwm2m,BUDERIM,4556,Residential
29531084,c8y_lwm2m,BUDERIM,4556,Residential
29531104,c8y_lwm2m,BUDERIM,4556,Residential
22724222,c8y_lwm2m,BUDERIM,4556,Residential
22724220,c8y_lwm2m,BUDERIM,4556,Residential
68982217,captis_pulse,BUDERIM,4556,Residential
61270989,captis_pulse,BUDERIM,4556,Residential
69408279,captis_pulse,BUDERIM,4556,Residential
68985066,captis_pulse,BUDERIM,4556,Residential
22724244,c8y_lwm2m,BUDERIM,4556,Residential
22724014,c8y_lwm2m,BUDERIM,4556,Residential
61137513,captis_pulse,BUDERIM,4556,Residential
61182001,captis_pulse,BUDERIM,4556,Residential
22724162,c8y_lwm2m,BUDERIM,4556,Residential
62366180,captis_pulse,BUDERIM,4556,Residential
22724279,c8y_lwm2m,BUDERIM,4556,Residential
22724013,c8y_lwm2m,BUDERIM,4556,Residential
62365671,captis_pulse,BUDERIM,4556,Residential
62365595,captis_pulse,BUDERIM,4556,Residential
62365439,captis_pulse,BUDERIM,4556,Residential
62347601,captis_pulse,BUDERIM,4556,Residential
22724135,c8y_lwm2m,BUDERIM,4556,Residential
22724103,c8y_lwm2m,BUDERIM,4556,Residential
77759542,c8y_lwm2m,BUDERIM,4556,Residential
22724119,c8y_lwm2m,BUDERIM,4556,Residential
22724117,c8y_lwm2m,BUDERIM,4556,Residential
22724033,c8y_lwm2m,BUDERIM,4556,Residential
22724057,c8y_lwm2m,BUDERIM,4556,Residential
22724062,c8y_lwm2m,BUDERIM,4556,Residential
22724069,c8y_lwm2m,BUDERIM,4556,Residential
22724065,c8y_lwm2m,BUDERIM,4556,Residential
22724070,c8y_lwm2m,BUDERIM,4556,Residential
22724055,c8y_lwm2m,BUDERIM,4556,Residential
5487,captis_pulse,BUDERIM,4556,Residential
258106,captis_pulse,BUDERIM,4556,Residential
29531028,c8y_lwm2m,BUDERIM,4556,Residential
22723777,c8y_lwm2m,BUDERIM,4556,Residential
29531040,c8y_lwm2m,BUDERIM,4556,Residential
29531035,c8y_lwm2m,BUDERIM,4556,Residential
29531055,c8y_lwm2m,BUDERIM,4556,Residential
67234,captis_pulse,BUDERIM,4556,Residential
2995,captis_pulse,BUDERIM,4556,Residential
22724036,c8y_lwm2m,BUDERIM,4556,Residential
22724071,c8y_lwm2m,BUDERIM,4556,Residential
22724035,c8y_lwm2m,BUDERIM,4556,Residential
22724032,c8y_lwm2m,BUDERIM,4556,Residential
22724034,c8y_lwm2m,BUDERIM,4556,Residential
22724031,c8y_lwm2m,BUDERIM,4556,Residential
22724094,c8y_lwm2m,BUDERIM,4556,Residential
22724037,c8y_lwm2m,BUDERIM,4556,Residential
22724056,c8y_lwm2m,BUDERIM,4556,Residential
22724040,c8y_lwm2m,BUDERIM,4556,Residential
22724005,c8y_lwm2m,BUDERIM,4556,Residential
22724182,c8y_lwm2m,BUDERIM,4556,Residential
22724067,c8y_lwm2m,BUDERIM,4556,Residential
64630238,captis_pulse,BUDERIM,4556,Non-Residential
71786617,c8y_lwm2m,BUDERIM,4556,Residential
71786802,c8y_lwm2m,BUDERIM,4556,Residential
71786730,c8y_lwm2m,BUDERIM,4556,Residential
71786669,c8y_lwm2m,BUDERIM,4556,Residential
71786731,c8y_lwm2m,BUDERIM,4556,Residential
71786668,c8y_lwm2m,BUDERIM,4556,Residential
71786729,c8y_lwm2m,BUDERIM,4556,Residential
71786548,c8y_lwm2m,BUDERIM,4556,Residential
71786606,c8y_lwm2m,BUDERIM,4556,Residential
71786572,c8y_lwm2m,BUDERIM,4556,Residential
71786781,c8y_lwm2m,BUDERIM,4556,Residential
71786600,c8y_lwm2m,BUDERIM,4556,Residential
71786734,c8y_lwm2m,BUDERIM,4556,Residential
71786694,c8y_lwm2m,BUDERIM,4556,Residential
71786654,c8y_lwm2m,BUDERIM,4556,Residential
71786757,c8y_lwm2m,BUDERIM,4556,Residential
71786732,c8y_lwm2m,BUDERIM,4556,Residential
71786733,c8y_lwm2m,BUDERIM,4556,Residential
71786795,c8y_lwm2m,BUDERIM,4556,Residential
71778997,c8y_lwm2m,BUDERIM,4556,Residential
71786661,c8y_lwm2m,BUDERIM,4556,Residential
71786636,c8y_lwm2m,BUDERIM,4556,Residential
71786772,c8y_lwm2m,BUDERIM,4556,Residential
71778978,c8y_lwm2m,BUDERIM,4556,Residential
71778979,c8y_lwm2m,BUDERIM,4556,Residential
71778976,c8y_lwm2m,BUDERIM,4556,Residential
71786638,c8y_lwm2m,BUDERIM,4556,Residential
71786641,c8y_lwm2m,BUDERIM,4556,Residential
71786756,c8y_lwm2m,BUDERIM,4556,Residential
71786770,c8y_lwm2m,BUDERIM,4556,Residential
71786727,c8y_lwm2m,BUDERIM,4556,Residential
71786564,c8y_lwm2m,BUDERIM,4556,Residential
71786803,c8y_lwm2m,BUDERIM,4556,Residential
71786767,c8y_lwm2m,BUDERIM,4556,Residential
71778999,c8y_lwm2m,BUDERIM,4556,Residential
71786783,c8y_lwm2m,BUDERIM,4556,Residential
71786679,c8y_lwm2m,BUDERIM,4556,Residential
71786678,c8y_lwm2m,BUDERIM,4556,Residential
71786561,c8y_lwm2m,BUDERIM,4556,Residential
71786705,c8y_lwm2m,BUDERIM,4556,Residential
71786706,c8y_lwm2m,BUDERIM,4556,Residential
71786703,c8y_lwm2m,BUDERIM,4556,Residential
71786718,c8y_lwm2m,BUDERIM,4556,Residential
71778986,c8y_lwm2m,BUDERIM,4556,Residential
71786719,c8y_lwm2m,BUDERIM,4556,Residential
71786749,c8y_lwm2m,BUDERIM,4556,Residential
71786779,c8y_lwm2m,BUDERIM,4556,Residential
71786778,c8y_lwm2m,BUDERIM,4556,Residential
71778989,c8y_lwm2m,BUDERIM,4556,Residential
71778985,c8y_lwm2m,BUDERIM,4556,Residential
71778991,c8y_lwm2m,BUDERIM,4556,Residential
71778990,c8y_lwm2m,BUDERIM,4556,Residential
71786627,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786751,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786752,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786750,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786629,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786540,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786799,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786547,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786798,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786542,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786565,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
